source_deck,source_path,source_sha256,source_page,title,duplicate_cluster,disposition,concrete_reason,evidence_status,proposed_target_chapter_page_role,peer_page,peer_text_similarity,peer_exact_visible_text_hash,peer_exact_normalized_text_hash,peer_exact_slide_xml_hash,visible_text_sha256,normalized_text_sha256,notes_sha256,media_count,layout_name
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,30,兩個角度：一個改增益，一個判資格,PAIR-S030,APPENDIX,"Delivery variant has no speaker notes and is visual/provenance comparison only; RF, PA, angle, system-boundary, and source-detail derivations are optional reference material; preserve at most one concept per page.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9725; no speaker notes,"Visual comparison reference only; Appendix APP-07–APP-15: selected units, quality, angle, and boundary detail",30,0.9725,False,False,False,1d501874cc97753460429a61994df8c54df97739b36b1097346b8eb4d07ebf9d,84c4da809dc256dd3b37ab6d8a84ff0ad54f7f4f9c5902227c85a003b89a5045,,1,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,31,角度與距離走各自的因果支線,PAIR-S031,APPENDIX,"Delivery variant has no speaker notes and is visual/provenance comparison only; RF, PA, angle, system-boundary, and source-detail derivations are optional reference material; preserve at most one concept per page.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9867; no speaker notes,"Visual comparison reference only; Appendix APP-07–APP-15: selected units, quality, angle, and boundary detail",31,0.9867,False,False,False,cd1ac83487d2ff6157febc18405ef7a39e0f1cbf8052e54861afa911caf31722,6f54551a8ae19381498226e6c5083dc11652e4fb2d4d23ff630e61a2b533bffd,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,32,吞吐量有三個範圍，單位也不同,PAIR-S032,APPENDIX,"Delivery variant has no speaker notes and is visual/provenance comparison only; RF, PA, angle, system-boundary, and source-detail derivations are optional reference material; preserve at most one concept per page.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9870; no speaker notes,"Visual comparison reference only; Appendix APP-07–APP-15: selected units, quality, angle, and boundary detail",32,0.987,False,False,False,316fbccb773ae10f84c05310e947b68e18c27efad2258e39319cd957e200fefc,c44969ac6e5648f69aa55b2406bbeeb38e8d850b6796f8a8f50a24283b0c451f,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,33,瞬時 EE 與窗口 EE 的計算邊界不同,PAIR-S033,APPENDIX,"Delivery variant has no speaker notes and is visual/provenance comparison only; RF, PA, angle, system-boundary, and source-detail derivations are optional reference material; preserve at most one concept per page.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9899; no speaker notes,"Visual comparison reference only; Appendix APP-07–APP-15: selected units, quality, angle, and boundary detail",33,0.9899,False,False,False,0ced6aa47e1ff590c5fcba3df7a4e63c5413731ee867af4cc198b572a0baa176,d14954bc00505c67e19a6d07692085ed768f4a7bcb85bdd0a80105717ae3a4d4,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,34,目標 SINR 是反推輸入；實測 SINR 是評估輸出,PAIR-S034,APPENDIX,"Delivery variant has no speaker notes and is visual/provenance comparison only; RF, PA, angle, system-boundary, and source-detail derivations are optional reference material; preserve at most one concept per page.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9898; no speaker notes,"Visual comparison reference only; Appendix APP-07–APP-15: selected units, quality, angle, and boundary detail",34,0.9898,False,False,False,fc36d49e0212b5fbc6f277aa859aba5b10b67f96b8635bcd320a2ada345c9936,76754b89d1dfa214b17f927d378e6422d609e04b30fb8b1ef2c4991299fdb872,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,35,有效狀態與 Δt 決定哪些樣本能進窗口,PAIR-S035,APPENDIX,"Delivery variant has no speaker notes and is visual/provenance comparison only; RF, PA, angle, system-boundary, and source-detail derivations are optional reference material; preserve at most one concept per page.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9841; no speaker notes,"Visual comparison reference only; Appendix APP-07–APP-15: selected units, quality, angle, and boundary detail",35,0.9841,False,False,False,21aca06b847052026adba25f55e80f1b9ae17cda37294e753a04ba5921f41b27,031c825e5f3c74816ca13e25f954c8c368d1f0add64be0105193e62eb5339a4b,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,36,A／B 比較：用四組欄位判斷服務與節能,PAIR-S036,APPENDIX,Delivery variant is visual/provenance comparison only; e2 owns the content/notes adoption. Fair A/B and control → intermediate state → observable evidence is directly reusable; replace old browser controls and screenshots with current policy runs.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9920; no speaker notes,"Visual comparison reference only; Core Labs A–C: fair baseline, candidate edit, prediction, evidence, debrief",36,0.992,False,False,False,fee11070ffeed12657aee0a2b595f9cf399be313b2b56133c6446ec3f24ed66e,53f6865def8be6a378fcb863329ef3f273920efff18e11525ba25e1af4cedb2e,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,37,同一窗口的選擇：資料與品質可比，節能才有意義,PAIR-S037,APPENDIX,Delivery variant is visual/provenance comparison only; e2 owns the content/notes adoption. Fair A/B and control → intermediate state → observable evidence is directly reusable; replace old browser controls and screenshots with current policy runs.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9903; no speaker notes,"Visual comparison reference only; Core Labs A–C: fair baseline, candidate edit, prediction, evidence, debrief",37,0.9903,False,False,False,5e44ab02d10c980491b16f785721c2b4a0366a0dfcb300cee6ba4da9c52e871c,925ab9b2319c67534c80e674e45e60171922e2f385260ad175203ac8e5c737da,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,38,服務窗口裡，控制改變如何傳到讀值？,PAIR-S038,APPENDIX,Delivery variant is visual/provenance comparison only; e2 owns the content/notes adoption. Fair A/B and control → intermediate state → observable evidence is directly reusable; replace old browser controls and screenshots with current policy runs.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9932; no speaker notes,"Visual comparison reference only; Core Labs A–C: fair baseline, candidate edit, prediction, evidence, debrief",38,0.9932,False,False,False,ad330d66f19e8c51d55eae7670d30ddb1c5632a90d71e54ca5b7fe8380c9fa59,d1c7b39a6644cb311ed329c78d3ae8b7ee5c521b4cb13347500ec78a6691f11b,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,39,完整因果鏈：從控制到可觀察結果,PAIR-S039,APPENDIX,Delivery variant is visual/provenance comparison only; e2 owns the content/notes adoption. Fair A/B and control → intermediate state → observable evidence is directly reusable; replace old browser controls and screenshots with current policy runs.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9942; no speaker notes,"Visual comparison reference only; Core Labs A–C: fair baseline, candidate edit, prediction, evidence, debrief",39,0.9942,False,False,False,0c7bafa8d614a29c8cf5a4c68f67c05386982d983d769c2f2a9709d073d87ed5,ee5618a26a03faa4510044765041c6ef0dad0e71717d0f8d371959a891aeca75,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,40,兩個窗口與兩種按鈕語義,PAIR-S040,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9950; no speaker notes,No target role; rebuild required with current runner and policy artifacts,40,0.995,False,False,False,4164a190f10b34b4d0eda133cd8a742136c231065e91b45c8ec64121f30100f5,48abd774bf0fe7d90d3c32320035a20ff6f7b019263c8f258f1e9f952cb10a6b,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,41,控制在哪裡：左側分頁與操作按鈕,PAIR-S041,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9948; no speaker notes,No target role; rebuild required with current runner and policy artifacts,41,0.9948,False,False,False,2a35a640bed7d07a4210af56d5230c5afb1db4d332444d1ed244ced130ba0add,2a25b70fbfed74a32e2421a4381928ef6e5088726f30397e07acd6efe68e8ba3,,1,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,42,讀值在哪裡：右側明細與狀態,PAIR-S042,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9942; no speaker notes,No target role; rebuild required with current runner and policy artifacts,42,0.9942,False,False,False,01b235020433502b2c5622f00c89feadd7dfc6e9bfe76b6af506574a8de43698,c218e6da7e14440c93d57088a29968a1f28dc71d743421a621e0171fbb68f02b,,2,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,43,T1｜為什麼先核對功率鏈？,PAIR-S043,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9929; no speaker notes,No target role; rebuild required with current runner and policy artifacts,43,0.9929,False,False,False,e267a674e06ae09ade0daaa6c08f3132fcb3f03fd08cdacdc322e2a983b8dba2,d0e353a7a17904e3fd3098c1ad62365ab93ad28caa8d11bdf0de349e7e6f76f7,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,44,T1｜操作：調整電路功率，找中間量,PAIR-S044,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9931; no speaker notes,No target role; rebuild required with current runner and policy artifacts,44,0.9931,False,False,False,0a51003716d90f2d954cbfdbe25b9b51336c610211004831861264c2fbe9716e,824c804410b85eb946903915e8cb0f6dff6dece0e62d42c75078bdd2c91e43ae,,1,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,45,T1｜空白觀察表：控制與窗口,DUP-T1-45-46,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9928; no speaker notes,No target role; rebuild required with current runner and policy artifacts,45,0.9928,False,False,False,77c000fc611c542df329f68228395ad0e9ae2fe31b42365c2525d98ae87c7091,eeef8e5df4848446224fe83b32e406fa326bc5781e05457490d70c0ae38c4fae,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,46,T1｜實際數值：控制與窗口,DUP-T1-45-46,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9939; no speaker notes,No target role; rebuild required with current runner and policy artifacts,46,0.9939,False,False,False,078f6c1f63c5476e030e6583bb9bdeb29b08766d6b88ea8492ac767d960e7913,e1a1706169060785bc2f66a1f563b335b14de8dd314e41cf6ec4adf470cd002c,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,47,T1｜解讀：控制與窗口先對齊,PAIR-S047,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9932; no speaker notes,No target role; rebuild required with current runner and policy artifacts,47,0.9932,False,False,False,fed516342a172aafd6bf5c7db68ad419b117033751bdb92871a30cb1c454725b,21776822a44b339e81afe3674346bb00b3f9c71ed6a2ce2ac6f7f140527d6475,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,48,T1｜空白觀察表：功率讀值,PAIR-S048,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9848; no speaker notes,No target role; rebuild required with current runner and policy artifacts,48,0.9848,False,False,False,cdb9fcb549ebbfa12b5fd6dd80e9104c621b21a4bef58c5fc740b6ad719bdc82,f8839187e8af23f5fe599286bb5ae207e4800b4aa37d64fc4aca62b1c0971479,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,49,T1｜實際數值：功率讀值,PAIR-S049,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9946; no speaker notes,No target role; rebuild required with current runner and policy artifacts,49,0.9946,False,False,False,d506dd98d19067d9bab888b85e6418c876deca80a2b6fbd7f397aeed706b77f4,477d848811a7929e987dc141ad3bf90682cf03a9951788d02dd9ddd10c7d50ef,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,50,T1｜解讀：總功率從哪裡來？,PAIR-S050,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9945; no speaker notes,No target role; rebuild required with current runner and policy artifacts,50,0.9945,False,False,False,aebdbd84b71da1dfc90a84ba14b5c1737ba679db59274269c7133ff8ea2c53bf,f4d5e66fc2da4b6cf037c99720285e1f606d66f8425fe03ffbaf03f790ca7f64,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,51,T2｜為什麼分開調整三個能源參數？,PAIR-S051,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9917; no speaker notes,No target role; rebuild required with current runner and policy artifacts,51,0.9917,False,False,False,73c1df0a07ce77bbe1fe5faf62d8d42da9e0ceb865d0d1cfb4cc4429c4f44c85,f2e1218d96d18d7f231090e0b49087e289e6ab7f44895203e8017441591143e4,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,52,T2｜操作：先建立基準，再改一個旋鈕,PAIR-S052,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9913; no speaker notes,No target role; rebuild required with current runner and policy artifacts,52,0.9913,False,False,False,c219fe10daff175be7eeeafbb3fbaf1c7c1274973ab8449c5818641b10fec462,9ba594007f4be89638406b0af5cb765dd6333d8d3ba23d671fae9767aecfa819,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,53,T2｜操作：讀畫面，確認當下控制值,PAIR-S053,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9912; no speaker notes,No target role; rebuild required with current runner and policy artifacts,53,0.9912,False,False,False,9b257939a2486a99dc068c66998373bcf215c1339e8e30f8b0d4423456fb434b,db45444b05d795f1101b3d56e4fa37d6cb71f70ce5e3a7841636441082936b9f,,1,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,54,T2｜空白觀察表：控制與持續運作功率,DUP-T2-54-55,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9886; no speaker notes,No target role; rebuild required with current runner and policy artifacts,54,0.9886,False,False,False,e7ea976028777a70c3c674cc1e2d4d662dee38429e2b34b8c527d57fbc734af1,76ceb62cbd831543d05e7fce59fc207c2126e44c015ac78b699d1f54133f8591,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,55,T2｜實際數值：控制與持續運作功率,DUP-T2-54-55,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9943; no speaker notes,No target role; rebuild required with current runner and policy artifacts,55,0.9943,False,False,False,c03d5ee37e1ab32d4bab3c4dce5a015f4722e16d12ce65a5695a99472e98357b,91dc57f3fb3a76a44a12e81e5fab6977066de716a167e5fdeaaa5916bbb058ba,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,56,T2｜解讀：持續運作功率先看哪一列？,PAIR-S056,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9939; no speaker notes,No target role; rebuild required with current runner and policy artifacts,56,0.9939,False,False,False,fc323ff7f60bf2c2c0900e84e6a4278deeca8b3bc75f22fec5042cb0f4203fcf,808f054d57f259e7b8b6b1111d0bb0847711cf8f328b9f9c92d4507c1067b1e8,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,57,T2｜空白觀察表：事件、總耗能與窗口,DUP-T2-57-58,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9895; no speaker notes,No target role; rebuild required with current runner and policy artifacts,57,0.9895,False,False,False,9450d04b540ab82d7558ef4e83165ab59d4dccd807ea98916e7159832f6e8ab7,28a291dd1afea4c4dae4edcffc71c89095d9469796d48887ea60f320a8358567,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,58,T2｜實際數值：事件、總耗能與窗口,DUP-T2-57-58,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9951; no speaker notes,No target role; rebuild required with current runner and policy artifacts,58,0.9951,False,False,False,91acbf1fdbe289cedea5e565c2273add07e9214739eeeab887c7787b95edf44a,5ad7f18f9e9b8f536f64d20fc7b6042e9dee6957ef6471bd91c557e79e1e6574,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,59,T2｜解讀：事件耗能何時改變結果？,PAIR-S059,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9941; no speaker notes,No target role; rebuild required with current runner and policy artifacts,59,0.9941,False,False,False,118ba7c9157304afc43750422103b19541b8d915f9d1dbe65c8fa09b89f840d3,6c68c5c44677638303cb04353a45597ee594c0ca05c5206f0855ebf672804017,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,60,T3｜為什麼速率不能只看一個方向？,PAIR-S060,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9930; no speaker notes,No target role; rebuild required with current runner and policy artifacts,60,0.993,False,False,False,8621486128fdd77476e3721feae378e9249e951ad934a9f99ce804450931a289,00c6b30ebe2df4e30f3a56908dd69a92f3de817259ac2a243577293906e3eec9,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,61,T3｜從 dB 到資料：三種量不能混在一起,PAIR-S061,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9924; no speaker notes,No target role; rebuild required with current runner and policy artifacts,61,0.9924,False,False,False,3b243383132abacd433aa43e5cab1330bb0038333bd23e28c98a13cbb8b262ce,a81cf1473d33d730fdbf542998548a2fe123925758a5aad2d0581544120b3b1b,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,62,T3｜條件設計：同一基準，每列只調整一項,PAIR-S062,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9932; no speaker notes,No target role; rebuild required with current runner and policy artifacts,62,0.9932,False,False,False,bc70b1444937834328ef4a7c830e8db12f4b2dc6583341808b27f22b63245265,49082e24328740c4245d61b742cff97a4b3ed3829646bea2587435c3b75b71ae,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,63,T3｜操作：調整控制、開窗、讀同一組欄位,PAIR-S063,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9926; no speaker notes,No target role; rebuild required with current runner and policy artifacts,63,0.9926,False,False,False,8f2d5fb4ebca531e936ae4ad181abb244cfab095c34ce6b58b4e1cd16c624505,e25d9de77ce563fc5bec99ac70d09e52903060bb85027773ea2c82bfe424a679,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,64,T3｜空白觀察表：控制與窗口,DUP-T3-64-65,RETIRE,"Delivery variant is not an independent content source; Old T1–T3 buttons, observation tables, producer states, and session semantics are not the C120 runner/import contract.",SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9846; no speaker notes,No target role; rebuild required with current runner and policy artifacts,64,0.9846,False,False,False,e56ee6674794c801fd2cccf9968dea26ae10d7e6cdbedcf2681c984a33fb6e1e,08bf5cccdd38555a0d7c88f9e5cf2b9896ece9a1be663c0a646c1d8ae4d0a82c,,0,只有標題
